公司标签,职位名称,公司名称,经纬度,jobid,薪资,城市,学历要求,经验要求,公司性质,行业,发布时间,薪资下限(k),薪资上限(k),平均薪资(k),省份,区域,详细地址,学历等级,经验年限
"['拥有专利', '经营年限全国同行前20%', '绝对控股1家公司', '战略性新兴领域创新能力', '专利申请量同领域前40%', '技术布局行业领先', '拥有工艺创新能力', '大学生就业贡献']",电子设计工程师,佐忠技术（深圳）,"['22.550062', '113.944486']",131697175,1.1-1.8万,深圳市-南山区,本科,在校生/应届生,合资,贸易/进出口,1.7619E+12,11,18,14.5,广东省,南山区,广东省深圳市南山区粤海街道45minup健康家居人体工学椅体验集合店(深圳南山店)长园荟,4,0
"['小巨人企业', '高新技术企业', '创新型中小企业', '专精特新企业', '经营年限全国同行前5%', 'B轮融资', '战略性新兴领域创新能力', '拥有高价值专利', '专利授权量同领域前10%', '技术布局行业领先', '拥有自主品牌', '大学生就业贡献']",应用工程师（上海 深圳）（校招）,苏州顺芯半导体,"['22.539249', '113.960349']",136143580,1.2-1.8万,深圳市-南山区,本科,无需经验,合资,电子技术/半导体/集成电路,1.76717E+12,12,18,15,广东省,南山区,广东省深圳市南山区沙河街道沙河高尔夫球会,4,0
"['2024年专利授权量同比高速增长', '创新型中小企业', '高新技术企业', '科技型中小企业', '经营年限全国同行前10%', '绝对控股1家公司', '战略性新兴领域创新能力', '拥有专利', '技术布局行业领先', '拥有工艺创新能力', '拥有绿色资质', '拥有自主品牌', '大学生就业贡献']",应届生（上位机软件工程师培养）,深圳市康耐思科技,"['22.692015', '114.294058']",166414100,1-2万,深圳市-龙岗区,硕士,无需经验,民营,机械/设备/重工,1.76674E+12,10,20,15,广东省,龙岗区,广东省深圳市龙岗区宝龙街道宝龙三路,5,0
['大学生就业贡献'],单片机软件工程师,深圳市中珂电子科技,"['22.648027', '113.840631']",168085767,6.5千-1.3万·13薪,深圳市-宝安区,本科,1年及以上,民营,电子技术/半导体/集成电路,1.75776E+12,6,12,9,广东省,宝安区,广东省深圳市宝安区福永街道学子路,4,1
"['旗下品牌同行前5%', '2024年胡润中国500强', '政府供应商', '拥有节能环保技术', '港澳台投资企业', '国家企业技术中心', '海关高级认证', '经营年限全国同行前5%', '绝对控股4家公司', '战略性新兴领域创新能力', '拥有高价值专利', '专利授权量同领域前500', '技术布局行业领先', '拥有工艺创新能力', '拥有自主品牌', '全国多家直营店']",软件工程师,格科微电子（上海）,"['22.541654', '114.036137']",159038678,1-2万,深圳市-福田区,本科,在校生/应届生,外资（非欧美）,电子技术/半导体/集成电路,1.76658E+12,10,20,15,广东省,福田区,广东省深圳市福田区香蜜湖街道深南大道6046号,4,0
"['创新型中小企业', '大学生就业贡献', '专精特新企业', '拥有绿色资质', '拥有节能环保技术', '高新技术企业', '经营年限全国同行前15%', '战略性新兴领域创新能力', '拥有发明专利', '专利授权量同领域前20%', '技术布局行业领先']",初级研发工程师,深圳市微科易控智能系统,"['22.770256', '113.82849']",169788007,7千-1.2万,深圳市-宝安区,本科,1年及以上,民营,仪器仪表/工业自动化,1.76554E+12,7,12,9.5,广东省,宝安区,广东省深圳市宝安区松岗街道沙浦二村御景城,4,1
"['创新型中小企业', '拥有节能环保技术', '外商投资企业', '战略性新兴领域创新能力', '拥有国际专利', '专利授权量同领域前10%', '技术布局行业领先', '拥有绿色低碳技术', '拥有自主品牌', '大学生就业贡献']",2026届校招-软件工程师,法雷奥新能源汽车（深圳）,"['22.668433', '113.836487']",169811913,1-1.3万·13薪,深圳市-宝安区,本科,在校生/应届生,外资（欧美）,汽车,1.76579E+12,9.2,12,10.6,广东省,宝安区,广东省深圳市宝安区福永街道深圳市博敏电子有限公司,4,0
"['旗下品牌同行前10%', '政府供应商', '专精特新企业', '拥有节能环保技术', '知名品牌供应商', 'A股上市', '高新技术企业', '省级工程技术研究中心', '央企供应商', '经营年限全国同行前5%', '绝对控股5家公司', '战略性新兴领域创新能力', '拥有高价值专利', '专利授权量同领域前500', '技术布局行业领先', '拥有绿色低碳技术', '拥有工艺创新能力', '拥有绿色资质', '拥有自主品牌', '大学生就业贡献']",DSP软件测试工程师（初级软件工程师）,深圳市科信通信技术,"['22.701835', '114.298216']",167393530,1-1.6万,深圳市-龙岗区,本科,1年及以上,已上市,通信/电信/网络设备,1.76467E+12,10,16,13,广东省,龙岗区,广东省深圳市龙岗区宝龙街道景盛路56-1号,4,1
"['旗下品牌同行前10%', '创新型中小企业', '大学生就业贡献', '拥有发明专利', '拥有节能环保技术', '高新技术企业', '经营年限全国同行前10%', '战略性新兴领域创新能力', '专利授权量同领域前20%', '技术布局行业领先', '拥有工艺创新能力', '拥有自主品牌']",C/C++软件工程师,深圳市艾克姆科技发展,"['22.615281', '113.850944']",167953831,8-9.3千,深圳市-宝安区,本科,在校生/应届生,民营,仪器仪表/工业自动化,1.76277E+12,8,9.3,8.7,广东省,宝安区,广东省深圳市宝安区航城街道G2518深岑高速,4,0
"['创新型中小企业', '政府供应商', '拥有节能环保技术', '国企供应商', '知名品牌供应商', 'A股上市', '高新技术企业', '专精特新企业', '省级工程技术研究中心', '上市企业供应商', '经营年限全国同行前10%', '绝对控股5家公司', '战略性新兴领域创新能力', '拥有高价值专利', '连续3年专利申请量增长', '技术布局行业领先', '拥有绿色低碳技术', '拥有工艺创新能力', '拥有绿色资质', '大学生就业贡献', '拥有自主品牌', '旗下品牌同行前5%']",C++软件工程师,深圳市金溢科技,"['22.5358', '113.95714']",168101514,1-1.5万·14薪,深圳市-南山区,本科,在校生/应届生,民营,电子技术/半导体/集成电路,1.76037E+12,8.6,12.9,10.7,广东省,南山区,广东省深圳市南山区粤海街道沙河西路深圳出入境检验检疫局工业品检测技术中心机电(EMC)实验室,4,0
"['创新型中小企业', '拥有节能环保技术', '高新技术企业', '经营年限全国同行前10%', '绝对控股1家公司', '战略性新兴领域创新能力', '拥有发明专利', '专利授权量同领域前10%', '技术布局行业领先', '拥有工艺创新能力', '拥有自主品牌', '大学生就业贡献']",Linux驱动工程师,深圳市星火数控技术,"['22.649694', '113.928024']",168848644,7千-1.2万·13薪,深圳市-宝安区,大专,1年及以上,民营,仪器仪表/工业自动化,1.76131E+12,6.5,11.1,8.8,广东省,宝安区,广东省深圳市宝安区石岩街道应人石路185-101号福源楼,3,1
"['绝对控股1家公司', '高新技术企业', '双软认证企业', '经营年限全国同行前20%', '战略性新兴领域创新能力', '拥有发明专利', '专利授权量同领域前20%', '技术布局行业领先', '拥有自主品牌', '大学生就业贡献']",诊断开发工程师,深圳市领世达科技,"['22.682146', '113.815696']",169787915,1.3-1.5万,深圳市-宝安区,本科,1年及以上,民营,计算机服务(系统、数据服务、维修),1.76554E+12,13,15,14,广东省,宝安区,广东省深圳市宝安区福海街道立新水库立新湖公园,4,1
"['旗下品牌同行前5%', '专精特新企业', '拥有节能环保技术', '港澳台投资企业', '高新技术企业', '经营年限全国同行前5%', '绝对控股1家公司', '战略性新兴领域创新能力', '拥有发明专利', '专利授权量同领域前10%', '技术布局行业领先', '拥有自主品牌', '大学生就业贡献']",软件工程师,深圳市芯智科技,"['22.551758', '113.951318']",169744933,8千-1.6万·13薪,深圳市-南山区,本科,1年及以上,外资（非欧美）,电子技术/半导体/集成电路,1.76711E+12,7.4,14.8,11.1,广东省,南山区,广东省深圳市南山区粤海街道北环大道辅路,4,1
"['大学生就业贡献', '创新型中小企业', '拥有节能环保技术', '高新技术企业', '战略性新兴领域创新能力', '拥有发明专利', '专利授权量同领域前5%', '技术布局行业领先', '拥有工艺创新能力', '拥有绿色资质', '拥有自主品牌']",软件助理工程师,深圳市若腾科技,"['22.719438', '113.865668']",149375694,6.5-8千,深圳市-宝安区,本科,1年及以上,民营,机械/设备/重工,1.76082E+12,6.5,8,7.2,广东省,宝安区,广东省深圳市宝安区新桥街道庄村路163号,4,1
"['拥有工艺创新能力', '旗下品牌同行前5%', '拥有绿色资质', '政府供应商', '国企供应商', '绝对控股12家公司', '战略性新兴领域创新能力', '拥有节能环保技术', '拥有发明专利', '专利授权量同领域前20%', '技术布局行业领先', '拥有绿色低碳技术', '拥有自主品牌', '大学生就业贡献']",ARM软件工程师（光伏方向）,深圳创维光伏科技,"['22.743846', '113.96408']",168971098,1-1.6万,深圳市-光明区,本科,在校生/应届生,民营,计算机软件,1.76182E+12,10,16,13,广东省,光明区,广东省深圳市光明区光明街道悬桥虹桥公园,4,0
"['旗下品牌同行前5%', '连续3年专利申请量增长', '拥有节能环保技术', '知名品牌供应商', '上市企业供应商', '上市企业子公司', '高新技术企业', '国家企业技术中心', '双软认证企业', '央企供应商', '政府供应商', '经营年限全国同行前5%', '绝对控股4家公司', '战略性新兴领域创新能力', '拥有高价值专利', '技术布局行业领先', '拥有绿色低碳技术', '拥有工艺创新能力', '拥有绿色资质', '拥有自主品牌', '全国多家直营店', '大学生就业贡献']",XF211-电力电子软件工程师(J11491),长园深瑞继保自动化,"['22.560286', '113.957053']",167257098,1.2-1.7万·13薪,深圳市-南山区,本科,在校生/应届生,民营,仪器仪表/工业自动化,1.76597E+12,11.1,15.7,13.4,广东省,南山区,广东省深圳市南山区西丽街道宝深路松坪村,4,0
"['旗下品牌同行前5%', '专精特新企业', '拥有节能环保技术', '港澳台投资企业', '高新技术企业', '经营年限全国同行前5%', '绝对控股1家公司', '战略性新兴领域创新能力', '拥有发明专利', '专利授权量同领域前10%', '技术布局行业领先', '拥有自主品牌', '大学生就业贡献']",软件工程师,深圳市芯智科技,"['22.551758', '113.951318']",157664534,8千-1.3万·13薪,深圳市-南山区,本科,1年及以上,外资（非欧美）,电子技术/半导体/集成电路,1.76711E+12,7.4,12,9.7,广东省,南山区,广东省深圳市南山区粤海街道北环大道辅路,4,1
"['知名品牌供应商', '上市企业供应商', '拥有节能环保技术', '上市企业子公司', '高新技术企业', '小巨人企业', '省级工程技术研究中心', '经营年限全国同行前5%', '并购融资', '绝对控股3家公司', '战略性新兴领域创新能力', '拥有高价值专利', '专利授权量同领域前5%', '技术布局行业领先', '拥有绿色低碳技术', '拥有工艺创新能力', '拥有绿色资质', '拥有自主品牌', '大学生就业贡献']",深圳巨烽-软件工程师（图像处理）,深圳市巨烽显示科技,"['22.683083', '113.98356']",167955356,8千-1.6万·14薪,深圳市-龙华区,本科,在校生/应届生,民营,医疗设备/器械,1.76641E+12,6.9,13.7,10.3,广东省,龙华区,广东省深圳市龙华区大浪街道宝嘉工业园万景塑胶制品(深圳)有限公司,4,0
"['连续2年专利授权量极速增长', '拥有绿色资质', '专精特新企业', '绝对控股1家公司', '拥有节能环保技术', '旗下品牌同行前10%', '高新技术企业', '小巨人企业', '省级工程技术研究中心', '国企供应商', '经营年限全国同行前10%', '深创投投资', 'B+轮融资', '市县级政府引导基金投资', '战略性新兴领域创新能力', '拥有发明专利', '技术布局行业领先', '拥有工艺创新能力', '拥有自主品牌', '大学生就业贡献']",软件助理工程师,深圳市森美协尔科技,"['22.703127', '113.800315']",168207950,1-1.5万,深圳市-宝安区,本科,在校生/应届生,民营,电子技术/半导体/集成电路,1.76674E+12,10,15,12.5,广东省,宝安区,广东省深圳市宝安区福海街道天福路(北)立森东方电子产业园,4,0
['大学生就业贡献'],C语言开发助手/双休/六险,深圳市睿寓自动化科技,"['22.684152', '114.000552']",138970130,6-8千,深圳市-龙华区,大专,在校生/应届生,民营,计算机硬件,1.76718E+12,6,8,7,广东省,龙华区,广东省深圳市龙华区大浪街道华盛路365号,3,0
"['专精特新企业', '大学生就业贡献', '拥有节能环保技术', '高新技术企业', '小巨人企业', '天使轮融资', '战略性新兴领域创新能力', '拥有发明专利', '专利授权量同领域前10%', '技术布局行业领先', '拥有工艺创新能力', '拥有自主品牌']",软件助理工程师,深圳睿晟自动化技术,"['22.696784', '113.822324']",112232984,5-7千·13薪,深圳市-宝安区,本科,在校生/应届生,民营,仪器仪表/工业自动化,1.76458E+12,4.6,6.5,5.5,广东省,宝安区,广东省深圳市宝安区新桥街道万丰村,4,0
"['绝对控股1家公司', '高新技术企业', '双软认证企业', '经营年限全国同行前20%', '战略性新兴领域创新能力', '拥有发明专利', '专利授权量同领域前20%', '技术布局行业领先', '拥有自主品牌', '大学生就业贡献']",C/C++ 软件开发工程师,深圳市领世达科技,"['22.681817', '113.816147']",161743199,7千-1.2万,深圳市-宝安区,本科,1年及以上,民营,计算机服务(系统、数据服务、维修),1.76666E+12,7,12,9.5,广东省,宝安区,广东省深圳市宝安区福海街道立新水库立新湖公园,4,1
"['省级企业技术中心', '经营年限全国同行前20%', '高新技术企业', '小巨人企业', '创新型中小企业', '专精特新企业', '央企供应商', 'C轮融资', '绝对控股3家公司', '战略性新兴领域创新能力', '拥有发明专利', '专利授权量同领域前5%', '技术布局行业领先', '拥有自主品牌', '大学生就业贡献']",软件开发工程师（深圳）,芯和半导体科技（上海）,"['22.65734', '114.071444']",160652220,18-30万/年,深圳市-龙岗区,硕士,无需经验,民营,计算机软件,1.76642E+12,15,25,20,广东省,龙岗区,广东省深圳市龙岗区坂田街道环城北路7号深圳市公安局交通管理支队龙岗大队坂田中队,5,0
"['拥有工艺创新能力', '旗下品牌同行前5%', '拥有绿色资质', '政府供应商', '国企供应商', '绝对控股12家公司', '战略性新兴领域创新能力', '拥有节能环保技术', '拥有发明专利', '专利授权量同领域前20%', '技术布局行业领先', '拥有绿色低碳技术', '拥有自主品牌', '大学生就业贡献']",DSP软件工程师（光伏方向）,深圳创维光伏科技,"['22.743846', '113.96408']",168991112,1-1.6万,深圳市-光明区,本科,在校生/应届生,民营,计算机软件,1.76186E+12,10,16,13,广东省,光明区,广东省深圳市光明区光明街道悬桥虹桥公园,4,0
"['拥有绿色资质', '知名品牌供应商', '上市企业供应商', 'A股上市', '高新技术企业', '省级工程技术研究中心', '央企供应商', '政府供应商', '经营年限全国同行前5%', '绝对控股7家公司', '战略性新兴领域创新能力', '拥有高价值专利', '专利授权量同领域前500', '技术布局行业领先', '拥有自主品牌', '大学生就业贡献']",C++开发工程师1282,深圳震有科技,"['22.748142', '113.939651']",162879060,1.2-2万·13薪,深圳市-光明区,本科,1年及以上,已上市,通信/电信/网络设备,1.76657E+12,11.1,18.5,14.8,广东省,光明区,广东省深圳市光明区光明街道深圳实验学校光明新城公园,4,1
['大学生就业贡献'],初级上位机工程师,深圳市中珂电子科技,"['22.648027', '113.840631']",168087130,7千-1.4万·13薪,深圳市-宝安区,本科,1年及以上,民营,电子技术/半导体/集成电路,1.75776E+12,6.5,12.9,9.7,广东省,宝安区,广东省深圳市宝安区福永街道学子路,4,1
"['旗下品牌同行前20%', '绝对控股1家公司', '专精特新企业', '大学生就业贡献', '拥有节能环保技术', '高新技术企业', '小巨人企业', '省级工程技术研究中心', '国企供应商', '经营年限全省同行前20%', '战略投资融资', '战略性新兴领域创新能力', '拥有发明专利', '专利授权量同领域前10%', '技术布局行业领先', '拥有绿色低碳技术', '拥有工艺创新能力', '拥有绿色资质', '拥有自主品牌']",软件工程师（2026届校招）,深圳陆巡科技,"['22.588623', '113.919473']",169385820,6-8千·14薪,深圳市-宝安区,本科,无需经验,民营,电子技术/半导体/集成电路,1.76356E+12,5.1,6.9,6,广东省,宝安区,广东省深圳市宝安区新安街道宝石路25号海安苑,4,0
"['政府供应商', '绝对控股1家公司', '拥有绿色资质', '大学生就业贡献', '技术布局行业领先', '拥有发明专利', 'Pre-A轮融资', '拥有节能环保技术', '拥有自主品牌', '科技型中小企业', '战略性新兴领域创新能力', '拥有工艺创新能力']",软件工程师（C++）,杭州灵眸医疗科技,"['22.54615', '113.94178']",168689066,1-1.7万·14薪,深圳市-南山区,硕士,在校生/应届生,民营,医疗设备/器械,1.76071E+12,8.6,14.6,11.6,广东省,南山区,广东省深圳市南山区粤海街道高新中二道深圳软件园,5,0
"['知名品牌供应商', '上市企业供应商', '拥有节能环保技术', '国企供应商', '经营年限全国同行前15%', '绝对控股9家公司', '战略性新兴领域创新能力', '拥有发明专利', '专利授权量同领域前10%', '技术布局行业领先', '拥有绿色低碳技术', '拥有工艺创新能力', '拥有自主品牌', '旗下品牌同行前5%', '全国多家直营店', '大学生就业贡献']",技术支持实习生（可转正）,世强先进（深圳）科技,"['22.665571', '114.075484']",168151900,180元/天,深圳市-龙岗区,本科,在校生/应届生,民营,电子技术/半导体/集成电路,1.75804E+12,4,4,4,广东省,龙岗区,广东省深圳市龙岗区坂田街道岗头科技公园,4,0
"['旗下品牌同行前5%', '创新型中小企业', '拥有节能环保技术', 'A股上市', '外商投资企业', '高新技术企业', '省级工程技术研究中心', '经营年限全国同行前5%', '华泰证券投资', '绝对控股8家公司', '战略性新兴领域创新能力', '拥有高价值专利', '专利授权量同领域前5%', '技术布局行业领先', '拥有绿色低碳技术', '拥有工艺创新能力', '拥有绿色资质', '拥有自主品牌', '大学生就业贡献']",软件助理工程师（2026届）,深圳科瑞技术,"['22.731085', '113.93105']",168639634,6-9千,深圳市-光明区,本科,在校生/应届生,已上市,仪器仪表/工业自动化,1.76285E+12,6,9,7.5,广东省,光明区,广东省深圳市光明区凤凰街道凤凰城实验学校(西南门)凤凰城实验学校(原塘家学校),4,0
"['旗下品牌同行前5%', '连续3年专利申请量增长', '拥有节能环保技术', '知名品牌供应商', '上市企业供应商', '上市企业子公司', '高新技术企业', '国家企业技术中心', '双软认证企业', '央企供应商', '政府供应商', '经营年限全国同行前5%', '绝对控股4家公司', '战略性新兴领域创新能力', '拥有高价值专利', '技术布局行业领先', '拥有绿色低碳技术', '拥有工艺创新能力', '拥有绿色资质', '拥有自主品牌', '全国多家直营店', '大学生就业贡献']",XF213-电气控制开发工程师(J11494),长园深瑞继保自动化,"['22.560286', '113.957053']",167256804,8千-1.3万·13薪,深圳市-南山区,本科,在校生/应届生,民营,仪器仪表/工业自动化,1.76597E+12,7.4,12,9.7,广东省,南山区,广东省深圳市南山区西丽街道宝深路松坪村,4,0
"['2024年专利授权量同比增长', '旗下品牌同行前5%', '拥有工艺创新能力', '国企供应商', '小巨人企业', '省级政府引导基金投资', 'A+轮融资', '省级工程技术研究中心', '经营年限全国同行前5%', '战略性新兴领域创新能力', '拥有节能环保技术', '拥有高价值专利', '专利授权量同领域前5%', '技术布局行业领先', '拥有绿色低碳技术', '拥有绿色资质', '拥有自主品牌', '大学生就业贡献']",软件助工/工程师（逆变器）,深圳市高斯宝电气技术,"['22.580682', '113.856386']",168028405,1.3-2.5万,深圳市-宝安区,本科,1年及以上,民营,电气/电力/水利,1.76666E+12,13,25,19,广东省,宝安区,广东省深圳市宝安区西乡街道新湖路宝新高尔夫,4,1
"['大学生就业贡献', '专利授权量同领域前30%', '战略性新兴领域创新能力', '拥有发明专利', '技术布局优于同行', '高新技术企业', '科技型中小企业']",软件开发助理,品图锐光科技（深圳）,"['22.524874', '113.907282']",168498591,9千-1.4万,深圳市-南山区,本科,1年及以上,外资（非欧美）,仪器仪表/工业自动化,1.76044E+12,9,14,11.5,广东省,南山区,广东省深圳市南山区南山街道怡海大道深圳西站,4,1
"['绝对控股1家公司', '创新型中小企业', '连续2年专利授权量极速增长', '经营年限全国同行前20%', '省级工程技术研究中心', '拥有节能环保技术', '国企供应商', '高新技术企业', '小巨人企业', '战略性新兴领域创新能力', '拥有发明专利', '技术布局行业领先', '拥有绿色低碳技术', '拥有绿色资质', '拥有自主品牌', '大学生就业贡献']",DSP软件工程师,深圳市恩玖科技,"['22.587024', '113.973516']",168954598,1-1.5万·14薪,深圳市-南山区,本科,在校生/应届生,民营,电气/电力/水利,1.76175E+12,8.6,12.9,10.7,广东省,南山区,广东省深圳市南山区桃源街道夏青路哈尔滨工业大学(深圳校区),4,0
"['旗下品牌同行前5%', '连续3年专利申请量增长', '拥有节能环保技术', '知名品牌供应商', '上市企业供应商', '上市企业子公司', '高新技术企业', '国家企业技术中心', '双软认证企业', '央企供应商', '政府供应商', '经营年限全国同行前5%', '绝对控股4家公司', '战略性新兴领域创新能力', '拥有高价值专利', '技术布局行业领先', '拥有绿色低碳技术', '拥有工艺创新能力', '拥有绿色资质', '拥有自主品牌', '全国多家直营店', '大学生就业贡献']",XF201-系统软件研发工程师(J11481),长园深瑞继保自动化,"['22.565292', '113.942022']",167298690,1-1.5万·13薪,深圳市-南山区,本科,在校生/应届生,民营,仪器仪表/工业自动化,1.76597E+12,9.2,13.8,11.5,广东省,南山区,广东省深圳市南山区西丽街道乾丰三路,4,0
"['拥有绿色资质', '拥有节能环保技术', '外商投资企业', '高新技术企业', '国企供应商', '海关高级认证', '经营年限全国同行前5%', '战略投资融资', '战略性新兴领域创新能力', '拥有高价值专利', '专利授权量同领域前500', '技术布局行业领先', '拥有绿色低碳技术', '拥有工艺创新能力', '拥有自主品牌', '大学生就业贡献']",Software Engineer 软件工程师 (C++运动控制),西门子（深圳）磁共振,"['22.552602', '113.941736']",166235672,2-2.5万,深圳市-南山区,硕士,1年及以上,外资（欧美）,医疗设备/器械,1.76719E+12,20,25,22.5,广东省,南山区,广东省深圳市南山区西丽街道北环大道兰光科技园,5,1
"['大学生就业贡献', '拥有节能环保技术', '科技型中小企业', '经营年限全国同行前20%', '战略性新兴领域创新能力', '拥有发明专利', '专利申请量同领域前20%', '技术布局行业领先', '拥有自主品牌']",Linux开发工程师,深圳市千里智能控制科技,"['22.770601', '113.838492']",139582655,7千-1.4万·13薪,深圳市-宝安区,大专,1年,民营,计算机软件,1.76461E+12,6.5,12.9,9.7,广东省,宝安区,广东省深圳市宝安区松岗街道松园四巷6号景湖家园,3,1
"['旗下品牌同行前5%', '大学生就业贡献', '拥有节能环保技术', '高新技术企业', '小巨人企业', '省级工程技术研究中心', '经营年限全国同行前15%', 'B轮融资', '绝对控股4家公司', '战略性新兴领域创新能力', '拥有发明专利', '专利授权量同领域前50', '技术布局行业领先', '拥有工艺创新能力', '拥有绿色资质', '拥有自主品牌']",AE工程师,深圳市时创意电子,"['22.723412', '113.860474']",167259570,1-1.5万,深圳市-宝安区,本科,1年及以上,民营,电子技术/半导体/集成电路,1.7646E+12,10,15,12.5,广东省,宝安区,广东省深圳市宝安区新桥街道庄村社区健康服务中心预防接种门诊,4,1
['大学生就业贡献'],单片机硬件工程师,深圳市中珂电子科技,"['22.648027', '113.840631']",168085926,6.5千-1.3万·13薪,深圳市-宝安区,本科,无需经验,民营,电子技术/半导体/集成电路,1.75776E+12,6,12,9,广东省,宝安区,广东省深圳市宝安区福永街道学子路,4,0
"['知名品牌供应商', '上市企业供应商', '拥有节能环保技术', '上市企业子公司', '高新技术企业', '小巨人企业', '省级工程技术研究中心', '经营年限全国同行前5%', '并购融资', '绝对控股3家公司', '战略性新兴领域创新能力', '拥有高价值专利', '专利授权量同领域前5%', '技术布局行业领先', '拥有绿色低碳技术', '拥有工艺创新能力', '拥有绿色资质', '拥有自主品牌', '大学生就业贡献']",深圳巨烽-硬件工程师（26届应届生）,深圳市巨烽显示科技,"['22.683083', '113.98356']",169159742,1-1.6万·13薪,深圳市-龙华区,本科,在校生/应届生,民营,医疗设备/器械,1.76641E+12,9.2,14.8,12,广东省,龙华区,广东省深圳市龙华区大浪街道宝嘉工业园万景塑胶制品(深圳)有限公司,4,0
"['旗下品牌同行前5%', '连续3年专利申请量增长', '拥有节能环保技术', '知名品牌供应商', '上市企业供应商', '上市企业子公司', '高新技术企业', '国家企业技术中心', '双软认证企业', '央企供应商', '政府供应商', '经营年限全国同行前5%', '绝对控股4家公司', '战略性新兴领域创新能力', '拥有高价值专利', '技术布局行业领先', '拥有绿色低碳技术', '拥有工艺创新能力', '拥有绿色资质', '拥有自主品牌', '全国多家直营店', '大学生就业贡献']",XF102-系统软件高级研发工程师(J11477),长园深瑞继保自动化,"['22.565292', '113.942022']",167298587,1.2-2万·13薪,深圳市-南山区,本科,在校生/应届生,民营,仪器仪表/工业自动化,1.76597E+12,11.1,18.5,14.8,广东省,南山区,广东省深圳市南山区西丽街道乾丰三路,4,0
"['绝对控股1家公司', '旗下品牌同行前5%', '拥有节能环保技术', '国企供应商', '知名品牌供应商', 'A股上市', '高新技术企业', '省级工程技术研究中心', '上市企业供应商', '经营年限全国同行前5%', '华泰证券投资', '战略性新兴领域创新能力', '拥有发明专利', '专利授权量同领域前5%', '技术布局行业领先', '拥有绿色低碳技术', '拥有工艺创新能力', '拥有绿色资质', '拥有自主品牌', '大学生就业贡献']",硬件工程师（智能控制器）（5名）,深圳市振邦智能科技,"['22.741611', '113.900973']",150867764,1-1.5万,深圳市-光明区,本科,在校生/应届生,已上市,电子技术/半导体/集成电路,1.76432E+12,10,15,12.5,广东省,光明区,广东省深圳市光明区凤凰街道粤宝工业园11,4,0
"['旗下品牌同行前20%', '拥有节能环保技术', '高新技术企业', '省级工程技术研究中心', '经营年限全国同行前5%', '绝对控股4家公司', '战略性新兴领域创新能力', '拥有发明专利', '专利授权量同领域前5%', '技术布局行业领先', '拥有绿色资质', '拥有自主品牌', '大学生就业贡献']",硬件助理工程师,深圳市双翼科技,"['22.658576', '113.916947']",166532400,5-8千,深圳市-宝安区,本科,无需经验,民营,通信/电信/网络设备,1.76674E+12,5,8,6.5,广东省,宝安区,广东省深圳市宝安区石岩街道塘头村,4,0
"['旗下品牌同行前5%', '连续3年专利申请量增长', '拥有节能环保技术', '知名品牌供应商', '上市企业供应商', '上市企业子公司', '高新技术企业', '国家企业技术中心', '双软认证企业', '央企供应商', '政府供应商', '经营年限全国同行前5%', '绝对控股4家公司', '战略性新兴领域创新能力', '拥有高价值专利', '技术布局行业领先', '拥有绿色低碳技术', '拥有工艺创新能力', '拥有绿色资质', '拥有自主品牌', '全国多家直营店', '大学生就业贡献']",XF213-电气控制开发工程师(J11494),长园深瑞继保自动化,"['22.565292', '113.942022']",167298865,1-1.5万·13薪,深圳市-南山区,本科,在校生/应届生,民营,仪器仪表/工业自动化,1.76597E+12,9.2,13.8,11.5,广东省,南山区,广东省深圳市南山区西丽街道乾丰三路,4,0
"['省级工程技术研究中心', '拥有节能环保技术', '高新技术企业', '小巨人企业', '国家知识产权优势企业', 'A轮融资', '绝对控股12家公司', '战略性新兴领域创新能力', '拥有发明专利', '专利授权量同领域前50', '技术布局行业领先', '拥有绿色低碳技术', '拥有工艺创新能力', '拥有绿色资质', '拥有自主品牌', '旗下品牌同行前5%', '大学生就业贡献']",2026届-硬件工程师,深圳市杉川机器人,"['22.718777', '113.903297']",168344157,1.4-2万,深圳市-光明区,本科,在校生/应届生,民营,电子技术/半导体/集成电路,1.76625E+12,14,20,17,广东省,光明区,广东省深圳市光明区玉塘街道光明区森林消防大队二中队勤兴公司,4,0
"['旗下品牌同行前40%', '创新型中小企业', '2024年专利授权量同比高速增长', '大学生就业贡献', '拥有节能环保技术', '上市企业子公司', '高新技术企业', '科技型中小企业', '并购融资', '绝对控股1家公司', '战略性新兴领域创新能力', '拥有发明专利', '技术布局行业领先', '拥有工艺创新能力', '拥有自主品牌']",QT工程师,深圳迈德瑞纳生物科技,"['22.727861', '114.388063']",167005568,8千-1.5万·13薪,深圳市-坪山区,本科,1年及以上,民营,医疗设备/器械,1.76666E+12,7.4,13.8,10.6,广东省,坪山区,广东省深圳市坪山区坑梓街道亚迪三村(东门),4,1
"['2024年专利授权量同比高速增长', '拥有发明专利', '技术布局行业领先', '绝对控股8家公司', '战略性新兴领域创新能力', '拥有绿色低碳技术', '拥有绿色资质', '大学生就业贡献']",应届生储备,深圳市欧力普能源与自动化技术,"['22.742724', '113.931406']",164435552,6千-1万,深圳市-光明区,本科,无需经验,民营,新能源,1.76717E+12,6,10,8,广东省,光明区,广东省深圳市光明区凤凰街道凤举路,4,0
