公司标签,职位名称,公司名称,经纬度,jobid,薪资,城市,学历要求,经验要求,公司性质,行业,发布时间,薪资下限(k),薪资上限(k),平均薪资(k),省份,区域,详细地址,学历等级,经验年限
"['拥有绿色低碳技术', '新三板挂牌', '高新技术企业', '国家知识产权优势企业', '双软认证企业', '创新型中小企业', '专精特新企业', '国企供应商', '政府供应商', '经营年限全国同行前5%', '战略性新兴领域创新能力', '拥有发明专利', '专利授权量同领域前5%', '技术布局行业领先', '拥有工艺创新能力', '拥有自主品牌', '大学生就业贡献']",电子硬件工程师,重庆兆光科技,"['29.582192', '106.222635']",124744899,8千-1.6万,重庆-璧山区,本科,1年,已上市,计算机软件,2026-01-01 18:41:18,8.0,16.0,12.0,重庆市,璧山区,重庆市璧山区璧泉街道红宇大道仁和家园,4.0,1.0
['大学生就业贡献'],软件工程师,西安布质科技,"['29.606076', '106.549811']",159597202,1.2-1.8万,重庆-渝北区,大专,无需经验,民营,电子技术/半导体/集成电路,2025-12-26 14:58:25,12.0,18.0,15.0,重庆市,两江新区,重庆市两江新区天宫殿街道昆仑大道重庆北站,3.0,0.0
"['拥有绿色资质', '专精特新企业', '大学生就业贡献', '政府供应商', '国企供应商', '高新技术企业', '科技型中小企业', '创新型中小企业', '劳动保障诚信A级', '经营年限全国同行前15%', '战略性新兴领域创新能力', '拥有发明专利', '专利授权量同领域前5%', '技术布局行业领先', '拥有自主品牌']",嵌入式开发工程师,重庆璀陆探测技术,"['29.567894', '106.470832']",77422107,7千-1万,重庆-沙坪坝区,本科,无需经验,民营,仪器仪表/工业自动化,2025-12-23 23:44:42,7.0,10.0,8.5,重庆市,沙坪坝区,重庆市沙坪坝区沙坪坝街道兴亚沙滨国际,4.0,0.0
"['拥有节能环保技术', '国企供应商', '知名品牌供应商', '高新技术企业', '国家企业技术中心', '海关高级认证', '经营年限全国同行前5%', '绝对控股1家公司', '战略性新兴领域创新能力', '拥有高价值专利', '专利授权量同领域前50', '技术布局行业领先', '拥有绿色低碳技术', '拥有工艺创新能力', '拥有绿色资质', '拥有自主品牌', '旗下品牌同行前5%', '全国多家直营店', '大学生就业贡献']",电驱动软件开发工程师(CQ),联合汽车电子,"['0.000000', '0.000000']",167334584,1-2万,重庆,本科,在校生/应届生,合资,汽车零配件,2025-10-29 13:37:10,10.0,20.0,15.0,重庆市,重庆市,重庆市重庆市渝北经开区云枣路3号,4.0,0.0
['大学生就业贡献'],车载人工智能,重庆智诺彦科技,"['29.560117', '106.467183']",169415139,7千-1万,重庆,本科,无需经验,民营,计算机软件,2025-11-20 16:47:20,7.0,10.0,8.5,重庆市,沙坪坝区,重庆市沙坪坝区渝碚路街道沙中路212号重庆一中,4.0,0.0
['大学生就业贡献'],C++开发工程师,西安布质科技,"['29.606076', '106.549811']",158649652,8千-1.5万,重庆-渝北区,大专,无需经验,民营,电子技术/半导体/集成电路,2025-12-26 14:58:47,8.0,15.0,11.5,重庆市,两江新区,重庆市两江新区天宫殿街道昆仑大道重庆北站,3.0,0.0
['大学生就业贡献'],初级软件工程师,石家庄迈众人力资源服务,"['29.561918', '106.464602']",168316064,1-1.5万,重庆,本科,无需经验,民营,专业服务(咨询、人力资源、财会),2025-12-26 16:53:58,10.0,15.0,12.5,重庆市,沙坪坝区,重庆市沙坪坝区渝碚路街道沙坪坝电力小区电力局沙大院,4.0,0.0
"['专精特新企业', '技术布局行业领先', '拥有工艺创新能力', '创新型中小企业', '拥有节能环保技术', '战略性新兴领域创新能力', '拥有专利', '拥有绿色低碳技术']",汽车电子软件工程师,重庆腾龙汽车空调系统,"['29.758002', '106.473861']",169669687,5千-1万,重庆-北碚区,,1年及以上,民营,汽车零配件,2025-12-05 11:15:37,5.0,10.0,7.5,重庆市,两江新区,重庆市两江新区施家梁镇嘉德大道重庆安来动力机械有限公司,,1.0
['大学生就业贡献'],电子工程师,上海棱智峰信息技术,"['29.56953', '106.562629']",167738166,9千-1.5万·13薪,重庆,大专,无需经验,民营,计算机软件,2025-12-01 16:07:09,8.3,13.8,11.1,重庆市,两江新区,重庆市两江新区五里店街道北滨一路,3.0,0.0
['大学生就业贡献'],物联网工程师,西安布质科技,"['29.606076', '106.549811']",158651017,7千-1.2万,重庆-渝北区,大专,无需经验,民营,电子技术/半导体/集成电路,2025-12-26 14:58:25,7.0,12.0,9.5,重庆市,两江新区,重庆市两江新区天宫殿街道昆仑大道重庆北站,3.0,0.0
['大学生就业贡献'],硬件工程师,石家庄鸣迅信息技术,"['29.691669', '106.575575']",162662796,8千-1万·13薪,重庆,本科,无需经验,民营,计算机软件,2025-12-29 23:33:01,7.4,9.2,8.3,重庆市,两江新区,重庆市两江新区翠云街道重庆中法供水有限公司南山加压站,4.0,0.0
"['拥有节能环保技术', '国企供应商', '知名品牌供应商', '高新技术企业', '国家企业技术中心', '海关高级认证', '经营年限全国同行前5%', '绝对控股1家公司', '战略性新兴领域创新能力', '拥有高价值专利', '专利授权量同领域前50', '技术布局行业领先', '拥有绿色低碳技术', '拥有工艺创新能力', '拥有绿色资质', '拥有自主品牌', '旗下品牌同行前5%', '全国多家直营店', '大学生就业贡献']",跨域控制软件开发工程师(CQ),联合汽车电子,"['29.764041', '106.646783']",167874090,1-2万,重庆,硕士,在校生/应届生,合资,汽车零配件,2025-10-29 13:37:10,10.0,20.0,15.0,重庆市,两江新区,重庆市两江新区双凤桥街道空港大道633号重庆长安望江工业集团有限公司,5.0,0.0
['大学生就业贡献'],初级软件工程师,重庆安乐家科技,"['29.544423', '106.522765']",169342039,7-9千,重庆-渝中区,本科,无需经验,民营,计算机软件,2025-11-17 17:23:24,7.0,9.0,8.0,重庆市,渝中区,重庆市渝中区大坪街道陆军特色医学中心第一住院部C区,4.0,0.0
['大学生就业贡献'],电子工程师,西安布质科技,"['29.606076', '106.549811']",158651271,8千-1.3万,重庆-渝北区,大专,无需经验,民营,电子技术/半导体/集成电路,2025-12-26 14:58:59,8.0,13.0,10.5,重庆市,两江新区,重庆市两江新区天宫殿街道昆仑大道重庆北站,3.0,0.0
['大学生就业贡献'],电子工程师,重庆渝柯机械,"['29.563927', '106.467745']",164229717,6-8千,重庆-沙坪坝区,大专,无需经验,民营,机械/设备/重工,2025-12-31 10:37:17,6.0,8.0,7.0,重庆市,沙坪坝区,重庆市沙坪坝区沙坪坝街道重庆大学重庆大学A校园,3.0,0.0
['大学生就业贡献'],电子工程师,重庆喜相连科技,"['29.563425', '106.467805']",169227527,5-7千·13薪,重庆,大专,1年及以上,民营,计算机软件,2025-11-29 18:41:56,4.6,6.5,5.5,重庆市,沙坪坝区,重庆市沙坪坝区沙坪坝街道重庆大学重庆大学A校园,3.0,1.0
"['拥有节能环保技术', '国企供应商', '知名品牌供应商', '高新技术企业', '国家企业技术中心', '海关高级认证', '经营年限全国同行前5%', '绝对控股1家公司', '战略性新兴领域创新能力', '拥有高价值专利', '专利授权量同领域前50', '技术布局行业领先', '拥有绿色低碳技术', '拥有工艺创新能力', '拥有绿色资质', '拥有自主品牌', '旗下品牌同行前5%', '全国多家直营店', '大学生就业贡献']",硬件测试工程师(CQ),联合汽车电子,"['0.000000', '0.000000']",167319005,1-2万,重庆,本科,在校生/应届生,合资,汽车零配件,2025-10-29 13:38:10,10.0,20.0,15.0,重庆市,重庆市,重庆市重庆市渝北经开区云枣路3号,4.0,0.0
['大学生就业贡献'],硬件工程师,郑州多弥电子科技,"['29.580144', '106.539549']",162974019,8千-1.2万,重庆-江北区,大专,无需经验,民营,电子技术/半导体/集成电路,2025-12-29 10:16:45,8.0,12.0,10.0,重庆市,两江新区,重庆市两江新区观音桥街道兴隆路海洋之星,3.0,0.0
['大学生就业贡献'],硬件工程师,上海洁仕堡科技,"['29.621033', '106.507632']",157316096,8千-1.3万,重庆-渝北区,大专,无需经验,民营,批发/零售,2025-12-26 14:49:20,8.0,13.0,10.5,重庆市,两江新区,重庆市两江新区大竹林街道重庆华邦制药股份有限公司(东门)华邦制药,3.0,0.0
['大学生就业贡献'],硬件工程师,西安布质科技,"['29.606076', '106.549811']",158651951,7千-1.2万,重庆-渝北区,大专,无需经验,民营,电子技术/半导体/集成电路,2025-12-26 14:58:59,7.0,12.0,9.5,重庆市,两江新区,重庆市两江新区天宫殿街道昆仑大道重庆北站,3.0,0.0
['大学生就业贡献'],电子工程师助理,重庆智诺彦科技,"['29.560117', '106.467183']",169492135,7-9千,重庆,大专,无需经验,民营,计算机软件,2025-11-25 16:47:53,7.0,9.0,8.0,重庆市,沙坪坝区,重庆市沙坪坝区渝碚路街道沙中路212号重庆一中,3.0,0.0
"['拥有节能环保技术', '国企供应商', '知名品牌供应商', '高新技术企业', '国家企业技术中心', '海关高级认证', '经营年限全国同行前5%', '绝对控股1家公司', '战略性新兴领域创新能力', '拥有高价值专利', '专利授权量同领域前50', '技术布局行业领先', '拥有绿色低碳技术', '拥有工艺创新能力', '拥有绿色资质', '拥有自主品牌', '旗下品牌同行前5%', '全国多家直营店', '大学生就业贡献']",客户项目工程开发工程师(CQ),联合汽车电子,"['0.000000', '0.000000']",167334623,1-2万,重庆,硕士,在校生/应届生,合资,汽车零配件,2025-10-29 13:37:11,10.0,20.0,15.0,重庆市,重庆市,重庆市重庆市渝北经开区云枣路3号,5.0,0.0
"['拥有绿色低碳技术', '拥有发明专利', '大学生就业贡献', '拥有节能环保技术', '专精特新企业', '省级企业技术中心', '绝对控股1家公司', '战略性新兴领域创新能力', '专利授权量同领域前10%', '技术布局行业领先', '拥有工艺创新能力', '拥有绿色资质', '拥有自主品牌']",实习固件工程师,重庆舟海智能科技,"['29.614606', '106.5248']",169628800,4-6千,重庆-渝北区,本科,在校生/应届生,民营,电子技术/半导体/集成电路,2025-12-22 17:29:33,4.0,6.0,5.0,重庆市,两江新区,重庆市两江新区天宫殿街道G50沪渝高速,4.0,0.0
['大学生就业贡献'],电子助理工程师（接受实习生）,重庆聚汇广告传媒,"['29.558417', '106.555854']",169898289,6-8千,重庆-渝中区,本科,无需经验,民营,互联网/电子商务,2025-12-19 10:31:09,6.0,8.0,7.0,重庆市,渝中区,重庆市渝中区大溪沟街道重庆市市级机关公房管理处,4.0,0.0
"['旗下品牌同行前20%', '拥有绿色资质', '瞪羚企业', '拥有节能环保技术', '高新技术企业', '小巨人企业', '专精特新企业', '省级企业技术中心', '经营年限全国同行前10%', '天使轮融资', '绝对控股1家公司', '战略性新兴领域创新能力', '拥有发明专利', '专利授权量同领域前100', '技术布局行业领先', '拥有工艺创新能力', '拥有自主品牌', '大学生就业贡献']",软件测试技术员/工程师,重庆龙润汽车转向器,"['29.55074', '106.21977']",89051495,4.5-9千,重庆-璧山区,本科,1年,民营,汽车零配件,2025-12-27 09:26:34,4.5,9.0,6.8,重庆市,璧山区,重庆市璧山区璧泉街道东林大道94号璧山企业天地,4.0,1.0
"['拥有节能环保技术', '国企供应商', '知名品牌供应商', '高新技术企业', '国家企业技术中心', '海关高级认证', '经营年限全国同行前5%', '绝对控股1家公司', '战略性新兴领域创新能力', '拥有高价值专利', '专利授权量同领域前50', '技术布局行业领先', '拥有绿色低碳技术', '拥有工艺创新能力', '拥有绿色资质', '拥有自主品牌', '旗下品牌同行前5%', '全国多家直营店', '大学生就业贡献']",新能源客户工程软件开发工程师(CQ),联合汽车电子,"['0.000000', '0.000000']",167318997,1-2万,重庆,本科,在校生/应届生,合资,汽车零配件,2025-10-29 13:38:10,10.0,20.0,15.0,重庆市,重庆市,重庆市重庆市渝北经开区云枣路3号,4.0,0.0
"['连续2年专利申请量极速增长', '拥有绿色资质', '拥有节能环保技术', '高新技术企业', '小巨人企业', '创新型中小企业', '专精特新企业', '省级企业技术中心', '省级工程技术研究中心', '劳动保障诚信A级', '经营年限全国同行前10%', 'C轮融资', '绝对控股5家公司', '市县级政府引导基金投资', '战略性新兴领域创新能力', '拥有高价值专利', '技术布局行业领先', '拥有绿色低碳技术', '拥有工艺创新能力', '拥有自主品牌', '旗下品牌同行前20%', '大学生就业贡献']",嵌入式软件工程师（底软驱动）,芜湖埃泰克汽车电子,"['29.627495', '106.754677']",165676781,8千-1.5万·14薪,重庆,大专,1年及以上,合资,汽车零配件,2025-12-15 14:58:23,6.9,12.9,9.9,重庆市,两江新区,重庆市两江新区鱼嘴镇重庆两江新区鱼复工业开发区管理委员会拓新时代,3.0,1.0
"['2023年营收同行前35%', '大学生就业贡献', '经营年限全国同行前10%', '战略性新兴领域创新能力', '专利授权量同领域前5%', '技术布局行业领先', '拥有工艺创新能力']",嵌入式集成工程师（单片机工程师）,中明科技（重庆）,"['29.605156', '106.529543']",165600934,7千-1.2万,重庆-渝北区,本科,无需经验,民营,通信/电信/网络设备,2025-12-05 19:23:24,7.0,12.0,9.5,重庆市,两江新区,重庆市两江新区天宫殿街道康园路邮政绿苑,4.0,0.0
"['旗下品牌同行前40%', '拥有绿色资质', '劳动保障诚信A级', '经营年限全国同行前10%', '拥有节能环保技术', '大学生就业贡献', '高新技术企业', '战略性新兴领域创新能力', '拥有发明专利', '专利授权量同领域前40%', '技术布局行业领先', '拥有绿色低碳技术', '拥有工艺创新能力', '拥有自主品牌']",plc嵌入式软件开发工程师,重庆正峰电子技术,"['30.150497', '105.830239']",168358125,1.1-2万,重庆-潼南区,硕士,无需经验,民营,通信/电信/网络设备,2025-09-26 10:14:35,11.0,20.0,15.5,重庆市,潼南区,重庆市潼南区梓潼街道健能绿都,5.0,0.0
"['拥有专利', '拥有节能环保技术', 'A股上市', '国企供应商', '经营年限全国同行前5%', '绝对控股4家公司', '战略性新兴领域创新能力', '专利授权量同领域前500', '技术布局行业领先', '拥有绿色低碳技术', '拥有工艺创新能力', '拥有自主品牌', '大学生就业贡献']",嵌入式硬件工程师,中电科芯片技术,"['29.568996', '106.558434']",168535099,7千-1.2万,重庆,本科,1年及以上,国企,电子技术/半导体/集成电路,2025-12-29 09:06:52,7.0,12.0,9.5,重庆市,两江新区,重庆市两江新区五里店街道嘉陵江,4.0,1.0
['大学生就业贡献'],C/C++开发助理,重庆宇树临风科技,"['29.541092', '106.504529']",152257386,4-6千,重庆-九龙坡区,大专,无需经验,民营,计算机软件,2025-11-17 16:21:05,4.0,6.0,5.0,重庆市,渝中区,重庆市渝中区石油路街道渝中区石油路街道治安岗亭恒大名都,3.0,0.0
['大学生就业贡献'],电子工程师,石家庄鸣迅信息技术,"['29.691669', '106.575575']",162663461,8千-1万·13薪,重庆,大专,无需经验,民营,计算机软件,2025-12-29 23:33:00,7.4,9.2,8.3,重庆市,两江新区,重庆市两江新区翠云街道重庆中法供水有限公司南山加压站,3.0,0.0
['大学生就业贡献'],物联网工程师（初级/中级）,北京骐骥优才科技,"['29.649043', '106.572337']",169179752,7千-1.1万·13薪,重庆-巴南区,本科,1年及以上,民营,专业服务(咨询、人力资源、财会),2025-11-09 10:39:52,6.5,10.2,8.3,重庆市,两江新区,重庆市两江新区鸳鸯街道湖云街16号重庆保利高尔夫球会,4.0,1.0
"['小巨人企业', '连续2年专利申请量极速增长', '拥有节能环保技术', '双软认证企业', '创新型中小企业', '专精特新企业', '国企供应商', '经营年限全国同行前5%', '绝对控股7家公司', '战略性新兴领域创新能力', '拥有发明专利', '技术布局行业领先', '拥有工艺创新能力', '拥有绿色资质', '拥有自主品牌', '大学生就业贡献']",驱动工程师(穿戴、可应届生、实习生）(J10324),上海易景信息科技,"['29.546049', '106.329516']",169069800,5-8千·13薪,重庆,本科,无需经验,民营,通信/电信/网络设备,2025-12-11 15:48:03,4.6,7.4,6.0,重庆市,沙坪坝区,重庆市沙坪坝区曾家镇金节路,4.0,0.0
['大学生就业贡献'],软件助理工程师,重庆聚汇广告传媒,"['29.418941', '106.290605']",169650377,8千-1万,重庆-江津区,本科,无需经验,民营,互联网/电子商务,2025-12-04 12:37:33,8.0,10.0,9.0,重庆市,江津区,重庆市江津区双福街道怡云路,4.0,0.0
['大学生就业贡献'],汽车电子工程师,石家庄鸣迅信息技术,"['29.691669', '106.575575']",162660198,1-1.5万·13薪,重庆,本科,无需经验,民营,计算机软件,2025-12-29 23:33:25,9.2,13.8,11.5,重庆市,两江新区,重庆市两江新区翠云街道重庆中法供水有限公司南山加压站,4.0,0.0
['大学生就业贡献'],物联网工程师,石家庄迈众人力资源服务,"['29.561918', '106.464602']",168322410,9千-1.3万,重庆,本科,1年及以上,民营,专业服务(咨询、人力资源、财会),2025-12-26 16:53:01,9.0,13.0,11.0,重庆市,沙坪坝区,重庆市沙坪坝区渝碚路街道沙坪坝电力小区电力局沙大院,4.0,1.0
['大学生就业贡献'],电子工程师（初级/中级）,北京骐骥优才科技,"['29.649043', '106.572337']",169179757,7千-1.2万·13薪,重庆-巴南区,本科,1年及以上,民营,专业服务(咨询、人力资源、财会),2025-11-09 10:40:08,6.5,11.1,8.8,重庆市,两江新区,重庆市两江新区鸳鸯街道湖云街16号重庆保利高尔夫球会,4.0,1.0
"['拥有节能环保技术', '国企供应商', '知名品牌供应商', '高新技术企业', '国家企业技术中心', '海关高级认证', '经营年限全国同行前5%', '绝对控股1家公司', '战略性新兴领域创新能力', '拥有高价值专利', '专利授权量同领域前50', '技术布局行业领先', '拥有绿色低碳技术', '拥有工艺创新能力', '拥有绿色资质', '拥有自主品牌', '旗下品牌同行前5%', '全国多家直营店', '大学生就业贡献']",新能源功能安全软件开发工程师(CQ),联合汽车电子,"['29.764041', '106.646783']",167874097,1-2万,重庆,硕士,在校生/应届生,合资,汽车零配件,2025-10-29 13:37:08,10.0,20.0,15.0,重庆市,两江新区,重庆市两江新区双凤桥街道空港大道633号重庆长安望江工业集团有限公司,5.0,0.0
['大学生就业贡献'],硬件助理工程师,重庆喜相连科技,"['29.563425', '106.467805']",169424797,4-6千,重庆,大专,无需经验,民营,计算机软件,2025-12-31 14:21:20,4.0,6.0,5.0,重庆市,沙坪坝区,重庆市沙坪坝区沙坪坝街道重庆大学重庆大学A校园,3.0,0.0
['大学生就业贡献'],产品测试（可实习）,重庆喜相连科技,"['29.563425', '106.467805']",169215539,5-7千,重庆,本科,无需经验,民营,计算机软件,2025-11-29 18:41:56,5.0,7.0,6.0,重庆市,沙坪坝区,重庆市沙坪坝区沙坪坝街道重庆大学重庆大学A校园,4.0,0.0
"['拥有节能环保技术', '国企供应商', '高新技术企业', '科技型中小企业', '专精特新企业', '省级技术创新示范企业', '政府供应商', '经营年限全国同行前5%', '战略性新兴领域创新能力', '拥有发明专利', '专利授权量同领域前5%', '技术布局行业领先', '拥有工艺创新能力', '拥有绿色资质', '拥有自主品牌', '大学生就业贡献']",控制软件工程师,重庆真测科技,"['29.60941', '106.39341']",143363694,7千-1.4万,重庆-沙坪坝区,本科,在校生/应届生,民营,机械/设备/重工,2025-12-11 16:36:33,7.0,14.0,10.5,重庆市,沙坪坝区,重庆市沙坪坝区西永街道西双大道,4.0,0.0
['大学生就业贡献'],大模型算法工程师,石家庄鸣迅信息技术,"['29.691669', '106.575575']",162660961,1-1.5万·13薪,重庆,本科,无需经验,民营,计算机软件,2025-12-29 23:33:12,9.2,13.8,11.5,重庆市,两江新区,重庆市两江新区翠云街道重庆中法供水有限公司南山加压站,4.0,0.0
"['拥有专利', '拥有节能环保技术', 'A股上市', '国企供应商', '经营年限全国同行前5%', '绝对控股4家公司', '战略性新兴领域创新能力', '专利授权量同领域前500', '技术布局行业领先', '拥有绿色低碳技术', '拥有工艺创新能力', '拥有自主品牌', '大学生就业贡献']",无刷电机驱控方案应用开发工程师,中电科芯片技术,"['29.568996', '106.558434']",167037554,15-25万/年,重庆,本科,无需经验,国企,电子技术/半导体/集成电路,2025-12-29 09:07:00,12.5,20.8,16.7,重庆市,两江新区,重庆市两江新区五里店街道嘉陵江,4.0,0.0
['大学生就业贡献'],软件工程师,上海柏巨电子科技,"['29.5114', '106.523002']",159476833,1.2-1.8万,重庆-九龙坡区,本科,无需经验,民营,电子技术/半导体/集成电路,2025-12-25 15:06:11,12.0,18.0,15.0,重庆市,九龙坡区,重庆市九龙坡区谢家湾街道斌鑫·丰泽园,4.0,0.0
"['拥有专利', '拥有节能环保技术', 'A股上市', '国企供应商', '经营年限全国同行前5%', '绝对控股4家公司', '战略性新兴领域创新能力', '专利授权量同领域前500', '技术布局行业领先', '拥有绿色低碳技术', '拥有工艺创新能力', '拥有自主品牌', '大学生就业贡献']",应用开发软件工程师,中电科芯片技术,"['29.568996', '106.558434']",165290333,9-15万/年,重庆,本科,无需经验,国企,电子技术/半导体/集成电路,2025-12-29 09:07:00,7.5,12.5,10.0,重庆市,两江新区,重庆市两江新区五里店街道嘉陵江,4.0,0.0
"['拥有绿色资质', '大学生就业贡献', '绝对控股1家公司']",无人机设计工程师,康硕（重庆）智能制造,"['29.405483', '106.290812']",169685486,1-1.5万,重庆,本科,1年及以上,民营,机械/设备/重工,2025-12-06 12:40:19,10.0,15.0,12.5,重庆市,江津区,重庆市江津区双福街道双庆路重庆交通职业学院,4.0,1.0
"['央企供应商', '拥有绿色资质', '拥有节能环保技术', '知名品牌供应商', 'A股上市', '央企子公司', '高新技术企业', '国家知识产权优势企业', '省级工程技术研究中心', '上市企业供应商', '政府供应商', '经营年限全国同行前5%', '绝对控股16家公司', '战略性新兴领域创新能力', '拥有高价值专利', '专利授权量同领域前100', '技术布局行业领先', '拥有绿色低碳技术', '拥有工艺创新能力', '拥有自主品牌', '大学生就业贡献']",硬件产品经理实习生,中国汽车工程研究院,"['29.675186', '106.485431']",166470722,90元/天,重庆-渝北区,硕士,在校生/应届生,国企,汽车,2025-10-22 23:03:24,2.0,2.0,2.0,重庆市,两江新区,重庆市两江新区礼嘉街道广通街璟云御璟·湖山,5.0,0.0
[],新能源电控工程师,重庆灿丰企业管理,"['0.000000', '0.000000']",169701056,1.5-1.8万,,大专,无需经验,民营,互联网/电子商务,2025-12-29 15:39:51,15.0,18.0,16.5,重庆市,重庆市,重庆市重庆市北滨一路格兰美餐厅二楼,3.0,0.0
"['瞪羚企业', '拥有节能环保技术', 'A股上市', '高新技术企业', '小巨人企业', '国家企业技术中心', '双软认证企业', '国企供应商', '政府供应商', '经营年限全国同行前10%', '定向增发融资', '绝对控股4家公司', '战略性新兴领域创新能力', '拥有高价值专利', '专利授权量同领域前500', '技术布局行业领先', '拥有工艺创新能力', '拥有绿色资质', '拥有自主品牌', '大学生就业贡献']",C++软件工程师,重庆山外山血液净化技术,"['29.649028', '106.572433']",132722462,1.2-2万·13薪,重庆-渝北区,本科,无需经验,已上市,医疗设备/器械,2025-12-29 19:43:56,11.1,18.5,14.8,重庆市,两江新区,重庆市两江新区鸳鸯街道湖云街16号重庆保利高尔夫球会,4.0,0.0
"['拥有专利', '拥有节能环保技术', 'A股上市', '国企供应商', '经营年限全国同行前5%', '绝对控股4家公司', '战略性新兴领域创新能力', '专利授权量同领域前500', '技术布局行业领先', '拥有绿色低碳技术', '拥有工艺创新能力', '拥有自主品牌', '大学生就业贡献']",直流无刷驱控ASIC测试工程师,中电科芯片技术,"['29.568996', '106.558434']",167741633,10-20万/年,重庆,本科,1年及以上,国企,电子技术/半导体/集成电路,2025-12-29 09:06:52,8.3,16.7,12.5,重庆市,两江新区,重庆市两江新区五里店街道嘉陵江,4.0,1.0
['大学生就业贡献'],测试工程师.全职不招实习生,上海好课汇学文化传媒,"['29.567577', '106.553037']",169110139,9千-1.3万,重庆,本科,无需经验,民营,互联网/电子商务,2025-12-10 13:43:54,9.0,13.0,11.0,重庆市,两江新区,重庆市两江新区五里店街道嘉陵江,4.0,0.0
[],新能源电控工程师,重庆灿丰企业管理,"['29.59453', '106.532291']",169700930,1.5-1.8万,重庆-渝北区,大专,无需经验,民营,互联网/电子商务,2025-12-29 15:39:51,15.0,18.0,16.5,重庆市,两江新区,重庆市两江新区龙塔街道紫荆路两代一家,3.0,0.0
"['省级企业技术中心', '绝对控股2家公司', '拥有节能环保技术', '高新技术企业', '创新型中小企业', '专精特新企业', '战略性新兴领域创新能力', '拥有发明专利', '专利授权量同领域前20%', '技术布局行业领先', '拥有绿色低碳技术', '拥有工艺创新能力', '拥有绿色资质', '拥有自主品牌', '大学生就业贡献']",电池开发实习生,重庆标能瑞源储能技术研究院,"['29.394151', '106.300416']",170005289,150元/天,重庆-江津区,本科,在校生/应届生,创业公司,新能源,2025-12-26 10:05:02,3.3,3.3,3.3,重庆市,江津区,重庆市江津区双福街道九江大道江津双福迎宾公园,4.0,0.0
"['绝对控股1家公司', '拥有绿色资质', '拥有节能环保技术', '知名品牌供应商', '上市企业供应商', '上市企业子公司', '创新型中小企业', '专精特新企业', '央企供应商', '经营年限全国同行前5%', 'A轮融资', '战略性新兴领域创新能力', '拥有发明专利', '专利授权量同领域前10%', '技术布局行业领先', '拥有自主品牌', '大学生就业贡献']",车载网络技术工程师,上海北汇信息科技,"['29.682094', '106.571915']",159318144,1.1-2.2万,重庆,本科,无需经验,民营,计算机软件,2025-12-29 15:20:53,11.0,22.0,16.5,重庆市,两江新区,重庆市两江新区翠云街道废品回收(翠云花园店)翠云花园,4.0,0.0
"['经营年限全国同行前5%', '大学生就业贡献']",硬件研发工程师,北京中泽精电科技,"['29.62184', '106.487922']",69350780,1-1.5万,重庆,本科,无需经验,民营,仪器仪表/工业自动化,2025-11-28 08:59:53,10.0,15.0,12.5,重庆市,两江新区,重庆市两江新区康美街道金开大道西段重庆两江数字经济产业园一期,4.0,0.0
['大学生就业贡献'],物联网工程师,上海柏巨电子科技,"['29.5114', '106.523002']",159477513,8千-1.2万,重庆-九龙坡区,大专,无需经验,民营,电子技术/半导体/集成电路,2025-12-26 14:04:44,8.0,12.0,10.0,重庆市,九龙坡区,重庆市九龙坡区谢家湾街道斌鑫·丰泽园,3.0,0.0
"['央企供应商', '拥有绿色资质', '拥有节能环保技术', '知名品牌供应商', 'A股上市', '央企子公司', '高新技术企业', '国家知识产权优势企业', '省级工程技术研究中心', '上市企业供应商', '政府供应商', '经营年限全国同行前5%', '绝对控股16家公司', '战略性新兴领域创新能力', '拥有高价值专利', '专利授权量同领域前100', '技术布局行业领先', '拥有绿色低碳技术', '拥有工艺创新能力', '拥有自主品牌', '大学生就业贡献']",软件工程师（应用层）,中国汽车工程研究院,"['29.691189', '106.592569']",169363401,1-1.3万,重庆-渝北区,硕士,在校生/应届生,国企,汽车,2025-11-18 15:40:56,10.0,13.0,11.5,重庆市,两江新区,重庆市两江新区翠云街道重庆大江亚普汽车部件有限公司,5.0,0.0
"['绝对控股1家公司', '拥有绿色资质', '拥有节能环保技术', '知名品牌供应商', '上市企业供应商', '上市企业子公司', '创新型中小企业', '专精特新企业', '央企供应商', '经营年限全国同行前5%', 'A轮融资', '战略性新兴领域创新能力', '拥有发明专利', '专利授权量同领域前10%', '技术布局行业领先', '拥有自主品牌', '大学生就业贡献']",车载网络开发工程师（FPGA）,上海北汇信息科技,"['29.682094', '106.571915']",163683431,1.1-2万,重庆,本科,无需经验,民营,计算机软件,2025-12-29 15:20:49,11.0,20.0,15.5,重庆市,两江新区,重庆市两江新区翠云街道废品回收(翠云花园店)翠云花园,4.0,0.0
"['事业单位', '绝对控股2家公司']",电机控制算法工程师,重庆智能机器人研究院,"['29.812967', '106.531381']",138255462,9千-1.5万,重庆-北碚区,硕士,在校生/应届生,国企,仪器仪表/工业自动化,2025-10-27 09:53:03,9.0,15.0,12.0,重庆市,两江新区,重庆市两江新区复兴街道云汉大道,5.0,0.0
['大学生就业贡献'],硬件工程师,上海柏巨电子科技,"['29.5114', '106.523002']",152545412,8千-1.3万,重庆-九龙坡区,大专,无需经验,民营,电子技术/半导体/集成电路,2025-12-26 14:04:45,8.0,13.0,10.5,重庆市,九龙坡区,重庆市九龙坡区谢家湾街道斌鑫·丰泽园,3.0,0.0
